Time,Muscle_Length,Muscle_Velocity,Total_Force
5.33066132264529,0.2569101121872731,-0.07962633681752695,1513.353145396455
5.350701402805611,0.25539976308780726,-0.07095718842903409,1499.4960117119072
5.370741482965932,0.2540661366991354,-0.06200688129436127,1485.6408750162225
5.390781563126252,0.2529145173445463,-0.052810879856050263,1471.8426345091555
5.410821643286573,0.2519494681678308,-0.04340562208876886,1458.1559639466227
5.430861723446894,0.25117481305241124,-0.03382837511850667,1444.635095002956
5.4509018036072145,0.25059362146969427,-0.024117087556382977,1431.3336023848674
5.4709418837675345,0.25020819631668445,-0.014310239132161229,1418.3041915485705
5.490981963927855,0.2500200647910506,-0.004446688223224804,1405.5984898611323
5.511022044088176,0.2500299723398017,0.005434482116712047,1393.2668420337134
5.531062124248497,0.25023787970554806,0.015294119019205077,1381.3581106370898
5.551102204408817,0.25064296308205436,0.025093154939294315,1369.919482489991
5.571142284569138,0.2512436173784657,0.03479276245562968,1358.9962816873945
5.591182364729459,0.252037462579274,0.044354508119142544,1348.6317900096199
5.611222444889779,0.25302135317482405,0.053740504740641626,1338.867075423846
5.6312625250501,0.25419139062499113,0.06291356151395355,1329.7408293575404
5.651302605210421,0.25554293880664586,0.07183733137970272,1321.2892133886635
5.671342685370742,0.2570706423836967,0.0804764550458712,1313.5457159600546
5.691382765531062,0.25876844802692117,0.08879670109443616,1306.5410196857972
5.7114228456913825,0.26062962839950576,0.09676510161900254,1300.3028797752584
5.731462925851703,0.262646808813254,0.10435008285586544,1294.8560140566763
5.751503006012024,0.2648119964498411,0.1115215902910025,1290.2220050359292
5.771543086172344,0.26711661203133014,0.11825120774722908,1286.419214378624
5.791583166332665,0.2695515238144595,0.12451226997966991,1283.4627101543317
5.811623246492986,0.27210708377400233,0.13027996833331734,1281.3642071313582
5.831663326653306,0.27477316583182687,0.13553144904418346,1280.1320203584244
5.851703406813627,0.277539205980182,0.14024590379441015,1279.7710322173514
5.871743486973948,0.28039424414022013,0.1444046521625113,1280.2826730773013
5.891783567134269,0.28332696758990195,0.14799121564217899,1281.6649156270803
5.911823647294589,0.28632575578920516,0.15099138293625725,1283.9122829080886
5.9318637274549095,0.28937872642502244,0.15339326626714556,1287.015870016113
5.95190380761523,0.29247378249329925,0.1551873484806121,1290.9633793858334
5.971943887775551,0.29559866023186065,0.1563665207563103,1295.7391695183335
5.991983967935871,0.298740977713993,0.15692611077552776,1301.3243169585764
6.012024048096192,0.3018882839102385,0.15686390123468108,1309.584975187364
6.032064128256513,0.3050281080240003,0.15618013863109503,1319.859150783132
6.052104208416833,0.30814800890547267,0.1548775322862621,1330.8471113585904
6.072144288577154,0.311235624348099,0.15296124361053476,1342.5053185311285
6.092184368737475,0.3142787200722276,0.15043886565169018,1354.78757815207
6.112224448897796,0.3172652382018742,0.14732039300842992,1367.6452233450852
6.132264529058116,0.3201833450425053,0.14361818222810196,1381.0273073423884
6.152304609218437,0.32302147797053554,0.13934690284546747,1394.8808053547723
6.1723446893787575,0.3257683912487365,0.1345234792565062,1409.1508246755768
6.192384769539078,0.32841320058602685,0.12916702365772714,1423.7808221859216
6.212424849699398,0.33094542626507817,0.12329876031651565,1438.7128283995899
6.232464929859719,0.3333550346668491,0.11694194147270665,1453.8876771596642
6.25250501002004,0.3356324780275114,0.11012175520456324,1469.24524007683
6.27254509018036,0.33776873227023835,0.10286522562426903,1484.7246647803788
6.292585170340681,0.33975533276195097,0.09520110579833307,1500.2646160379365
6.312625250501002,0.3415844078533379,0.08715976381726165,1515.8035187884366
6.332665330661323,0.34324871006925606,0.07877306246592397,1531.2798021253632
6.352705410821643,0.34474164482591996,0.0700742329713222,1546.632143263607
6.372745490981964,0.34605729656109263,0.061097743328144105,1561.799710523098
6.3927855711422845,0.3471904521737414,0.05187916172375928,1576.722404366525
6.4128256513026045,0.34813662168028137,0.04245501560384213,1591.3410955360414
6.432865731462925,0.3488920560055587,0.032862646937058315,1605.5978593453533
6.452905811623246,0.3494537618380793,0.023140064252306303,1619.4362051988553
6.472945891783567,0.34981951349062107,0.013325792034809325,1632.8013004283514
6.492985971943887,0.349987861719234,0.003458718077801848,1645.6401875604497
6.513026052104208,0.3499581394656832,-0.006422060605393298,1657.901994153791
6.533066132264529,0.349730464500581,-0.016277392698219373,1669.5381343745173
6.55310621242485,0.34930573895673656,-0.02606822771296713,1680.5025015114188
6.57314629258517,0.34868564575457023,-0.03575577072332692,1690.7516506678694
6.593186372745491,0.3478726419337575,-0.04530163608427529,1700.2449709066166
6.613226452905812,0.3468699489175251,-0.05466799953029167,1708.94484616544
6.633266533066132,0.3456815397481747,-0.06381774804913931,1716.8168043059484
6.6533066132264524,0.3443121233444134,-0.07271462693739217,1723.8296537049805
6.673346693386773,0.34276712584286834,-0.08132338345508572,1729.9556068474624
6.693386773547094,0.34105266909771653,-0.08960990651013567,1735.170390430819
6.713426853707414,0.33917554642362446,-0.09754136181916273,1739.4533415448268
6.733466933867735,0.3371431956781109,-0.10508632200913048,1742.787489545746
6.753507014028056,0.3349636697899919,-0.11221489114428884,1745.1596233003368
6.773547094188377,0.3326456048506845,-0.11889882318494926,1746.5603435332403
6.793587174348697,0.3301981858948036,-0.12511163390881563,1746.9841000704305
6.813627254509018,0.32763111050564186,-0.1308287058512967,1746.4292138310466
6.833667334669339,0.3249545503897416,-0.13602738584906682,1744.8978834805582
6.853707414829659,0.3221791110728136,-0.14068707480028841,1742.3961767188014
6.8737474949899795,0.31931578987670406,-0.1447893092859287,1738.9340062375231
6.8937875751503,0.3163759323439186,-0.14831783472870352,1734.5250904426352
6.913827655310621,0.3133711872823672,-0.15125866979969338,1729.186899096718
6.933867735470941,0.31031346060846,-0.1536001618176197,1722.9405840974046
6.953907815631262,0.3072148681714406,-0.15533303292109313,1715.8108956656883
6.973947895791583,0.30408768774589107,-0.1564504168309,1707.8260842762984
6.993987975951904,0.3009443103826269,-0.1569478860568001,1699.0177887188809
7.014028056112224,0.2977971913107488,-0.15682346944089876,1691.623719422621
7.034068136272545,0.29465880058539656,-0.15607765996803913,1684.414676130842
7.054108216432866,0.29154157367675915,-0.15471341281246875,1676.4749133691043
7.074148296593186,0.2884578621961193,-0.15273613362835192,1667.8358914276785
